Public Key gen UE(us),Shared Key gen UE(us),Total
119.63,256.055,375.685
119.982,255.6850001,375.6670001
120.055,255.76,375.815
119.5560001,255.6850001,375.2410001
119.759,267.5369999,387.2959999
122.296,255.6110001,377.907
119.759,255.981,375.74
119.2970001,255.537,374.8340001
119.389,255.723,375.112
119.315,255.5560001,374.8710001
119.352,255.76,375.1119999
119.741,255.241,374.982
119.889,255.592,375.481
119.4260001,255.185,374.6110001
119.389,256,375.3890001
131.112,255.704,386.8159999
120.111,256.074,376.1850001
119.741,255.463,375.2040001
119.389,255.666,375.0550001
119.3889999,255.4079999,374.7969998
119.6300001,255.445,375.0750001
119.463,255.648,375.111
119.722,255.481,375.203
119.593,255.63,375.223
119.648,255.593,375.241
119.2780001,288.6479999,407.926
122.519,255.907,378.426
120.593,255.555,376.148
119.518,255.5,375.018
119.4629999,255.629,375.0919999
119.481,255.555,375.0359999
119.463,255.389,374.852
119.6860001,255.7399999,375.426
119.389,255.4819999,374.871
119.723,255.685,375.408
119.6479999,264.463,384.1109999
120.37,255.759,376.129
119.704,255.389,375.093
119.2589999,255.851,375.1099999
119.37,255.371,374.741
119.704,255.5,375.204
119.222,255.185,374.407
120.2589999,255.6300001,375.889
120.0740001,255.37,375.444
120.018,255.4810001,375.499
120.037,255.3520001,375.3890001
128.075,255.9070001,383.9820001
119.703,255.592,375.295
119.63,255.6110001,375.241
119.2770001,255.778,375.0550001
120.1289999,255.833,375.9619999
119.24,256.296,375.536
119.648,256.185,375.833
119.648,256.0189999,375.667
119.76,256.074,375.834
119.703,255.926,375.629
119.833,286.426,406.259
125.648,255.833,381.481
120.555,255.685,376.2399999
119.704,255.4070001,375.111
119.87,255.6669999,375.537
119.37,255.444,374.814
119.593,255.6109999,375.204
119.9450001,255.463,375.4080001
120.0740001,255.518,375.5920001
119.315,255.426,374.741
119.556,265.2970001,384.853
120.8149999,257.8150001,378.63
120.5740001,255.6850001,376.2590002
119.722,255.37,375.092
119.445,256.1299999,375.5749999
119.685,255.296,374.9809999
119.6850001,256.1849999,375.87
119.537,255.37,374.907
119.5369999,255.6859999,375.2229999
119.8699999,255.704,375.5739999
119.63,255.796,375.426
128.519,255.259,383.778
120.5,255.852,376.352
119.63,255.314,374.944
119.315,264,383.315
141.315,256.63,397.9449999
120.648,256.24,376.888
120.204,255.685,375.889
119.7590001,255.778,375.5370001
119.833,255.463,375.296
120.4070001,300.186,420.5930001
127.3519999,258.704,386.0559999
133.259,256.296,389.555
121.2039999,255.797,377.0009999
119.723,255.5,375.223
120.315,255.648,375.963
119.7409999,255.889,375.6299999
120.259,255.556,375.815
120.037,255.704,375.741
119.778,255.667,375.445
120,256.2780001,376.2780001
133.796,255.963,389.759
121.092,255.963,377.0549999
120.389,255.444,375.833
120.537,255.981,376.5180001
119.463,255.6110001,375.0740001
119.889,255.778,375.667
119.981,255.574,375.555
119.852,255.8330001,375.6850001
119.852,255.538,375.39
119.8699999,256,375.87
120.741,264.13,384.8710001
121.018,256.0190001,377.037
119.852,255.648,375.5
119.648,255.556,375.204
119.963,255.723,375.686
119.574,256.055,375.629
119.666,255.63,375.296
119.926,255.63,375.556
119.592,255.63,375.222
119.9450001,255.833,375.778
119.37,291.315,410.685
124.555,256.26,380.815
120.6110001,255.87,376.4810001
119.741,255.9630001,375.7040001
119.833,255.8150001,375.648
119.277,255.778,375.0549999
119.6109999,255.778,375.3889999
119.426,256.0190001,375.445
119.63,255.796,375.426
119.5,255.926,375.426
119.7409999,255.574,375.3149999
128.833,256.037,384.8699999
120.408,255.685,376.093
119.907,255.685,375.592
119.852,255.463,375.315
119.6109999,256.037,375.6479999
119.649,255.63,375.279
119.388,255.6659999,375.054
119.5,255.5,375
119.315,255.6860001,375.0010001
119.555,255.722,375.277
119.7409999,264.2219999,383.9629999
120.648,255.8150001,376.4630001
120.24,256.259,376.499
119.315,255.5560001,374.8710001
119.481,255.796,375.277
119.648,255.4070001,375.0550001
119.055,255.796,374.8510001
119.7600001,255.666,375.4260001
119.3700001,256,375.3700001
119.481,256.074,375.555
119.648,288.963,408.611
122.5,255.8699999,378.3699999
119.926,255.797,375.723
119.445,255.5929999,375.0379999
119.4079999,255.666,375.074
119.6850001,255.629,375.3140001
119.7400001,256.055,375.7950001
120.574,260.3510001,380.9250001
119.8149999,255.778,375.5929999
119.87,255.704,375.574
119.8699999,255.796,375.666
128,255.796,383.7960001
120.4810001,255.704,376.1850001
119.26,255.537,374.7970001
119.6300001,255.6859999,375.316
119.593,255.463,375.0560001
119.6109999,255.6859999,375.2969999
119.5189999,255.5369999,375.0559998
120.0740001,255.722,375.7960001
119.8150001,255.5179999,375.333
119.648,255.907,375.555
119.8340001,264.055,383.8890001
120.7399999,255.889,376.6289999
120.2779999,255.463,375.741
119.6659999,255.574,375.2399999
119.3329999,255.685,375.0179999
119.8519999,255.723,375.5749999
119.722,255.4819999,375.204
119.63,255.722,375.352
119.63,255.8149999,375.4449999
119.925,255.778,375.703
119.648,285.908,405.556
122.741,256.889,379.63
120.037,255.629,375.666
120.111,255.833,375.944
119.741,255.8890001,375.6300001
119.889,255.852,375.741
119.352,256.0739999,375.4259999
119.6850001,255.667,375.3520001
119.5,255.4629999,374.9629999
119.389,255.797,375.186
119.4070001,255.241,374.648
128.7589999,256,384.759
119.778,255.426,375.204
119.6300001,255.722,375.3520001
119.351,255.574,374.925
119.982,255.63,375.612
119.389,255.537,374.9260001
120.241,255.7409999,375.9819999
119.518,255.445,374.963
120.185,255.519,375.704
119.37,255.4069999,374.7769999
119.3149999,264.3890001,383.704
120.26,255.4820001,375.7420001
119.926,255.8150001,375.7410001
119.371,255.649,375.02
119.444,255.5,374.944
119.648,255.444,375.092
120.055,255.556,375.611
118.8700001,255.648,374.5180001
119.5369999,255.741,375.278
119.2960001,255.4069999,374.703
119.537,285.5179999,405.055
123.111,255.963,379.074
119.907,255.6110001,375.5180001
119.426,255.574,375
119.667,255.6109999,375.278
119.333,255.166,374.499
119.241,255.6109999,374.8519999
119.6110001,255.37,374.981
119.4070001,255.945,375.3520001
119.4069999,256.204,375.611
119.796,256.111,375.907
128.352,255.704,384.056
120.204,255.667,375.8710001
119.574,255.6109999,375.1849999
119.796,255.63,375.426
119.5,255.445,374.945
119.703,255.537,375.24
119.4079999,255.4079999,374.8159999
119.722,255.629,375.351
119.13,255.445,374.575
119.888,255.4069999,375.2949999
124.907,263.871,388.778
121.111,255.5,376.611
120,255.556,375.556
120.111,255.6850001,375.7960001
119.5560001,255.555,375.111
119.871,255.778,375.649
119.111,255.4820001,374.5930001
119.8149999,255.426,375.2409999
119.408,255.37,374.778
119.259,255.4820001,374.7410001
119.2599999,285.704,404.9639999
123.241,255.926,379.167
120.2780001,255.388,375.6660001
120.037,255.6110001,375.648
119.648,255.426,375.074
119.907,255.463,375.37
118.815,255.519,374.334
119.4079999,255.778,375.1859999
119.444,255.297,374.741
119.574,255.463,375.037
119.26,255.389,374.649
129.259,255.8330001,385.0920001
120.111,255.463,375.574
119.648,255.463,375.111
119.5369999,255.3700001,374.907
119.8140001,255.704,375.5180001
118.9630001,255.315,374.2780001
119.8340001,255.4810001,375.3150002
119.333,255.389,374.7220001
120.037,255.63,375.667
119.1480001,255.408,374.5560001
119.667,272.259,391.926
121.87,255.889,377.759
119.796,255.814,375.61
119.4260001,255.481,374.907
119.426,255.666,375.092
119.6109999,255.3329999,374.9439999
119.649,255.592,375.241
122.2960001,255.426,377.7220001
119.5560001,255.649,375.2050001
119.6300001,255.593,375.2230001
119.648,287.0559999,406.7039999
122.222,255.852,378.074
120.445,255.926,376.371
119.2589999,255.2970001,374.556
119.6109999,255.6110001,375.222
119.371,255.2589999,374.6299999
119.648,255.6850001,375.3330001
119.4629999,255.6860001,375.149
119.8519999,255.593,375.4449999
119.426,255.519,374.945
119.7399999,255.667,375.407
129.611,255.463,385.0740001
120.4820001,255.4260001,375.9080001
119.926,255.352,375.278
120.111,255.648,375.759
119.463,255.6110001,375.0740001
119.4819999,255.6479999,375.1299998
120.019,255.3520001,375.371
119.463,255.592,375.0550001
119.0739999,255.389,374.463
120,255.8150001,375.8150001
155.222,283.5749999,438.7969999
126.296,256.185,382.481
120.389,255.741,376.1300001
120.166,255.908,376.074
120.018,256.037,376.0549999
119.186,255.63,374.816
119.9999999,255.463,375.463
119.852,255.9070001,375.7590001
119.8890001,255.4820001,375.3710001
119.648,255.852,375.5
120.167,292.3329999,412.4999999
123.389,256.204,379.593
120.24,255.537,375.777
126.111,259.722,385.833
143.3150001,260.5560001,403.8710001
164.722,264.74,429.4620001
160.3329999,263.278,423.611
142.1850001,257.4809999,399.666
121.7409999,255.5,377.2409999
119.759,255.648,375.407
151.445,256,407.4450001
120.981,255.648,376.629
120.0930001,255.352,375.445
119.352,255.667,375.019
119.4629999,255.445,374.9079999
119.26,255.778,375.038
120.463,255.5,375.963
119.593,255.6109999,375.204
120.4819999,255.4819999,375.9639999
119.5919999,255.648,375.2399999
119.333,264.7399999,384.073
121.6109999,255.926,377.537
120.167,255.7409999,375.9079999
119.667,255.481,375.148
119.8699999,255.778,375.6479999
119.833,256.111,375.944
119.259,255.5000001,374.7590001
120.352,258.5000001,378.852
181.722,263.334,445.056
158.055,263.778,421.833
159.833,289.2409999,449.0739999
126.5559999,256.203,382.759
120.852,255.741,376.5930001
119.4069999,259.3519999,378.7589999
173.1479999,271.926,445.0739999
203.481,265.519,469
184.759,260.444,445.203
125.2589999,256.241,381.4999999
121.1479999,255.5,376.6479999
127.24,286.9069999,414.1469999
134,256.444,390.444
127.2229999,255.907,383.1299999
121.649,255.629,377.278
120.4069999,256.63,377.0369999
120.648,255.593,376.241
120.537,256.055,376.5920001
125.797,256.1120001,381.9090001
120.444,255.8150001,376.2590001
120.426,255.666,376.092
120.185,255.629,375.814
145.092,256.445,401.537
120.703,255.796,376.499
119.723,255.445,375.168
119.6109999,255.759,375.3699999
119.648,255.63,375.278
119.76,255.722,375.482
119.426,255.4820001,374.908
119.5,255.648,375.148
119.722,255.481,375.203
120.0370001,256.3329999,376.37
137.278,263.408,400.686
144.37,257.185,401.5550001
122.426,255.6860001,378.112
120.37,255.648,376.018
123.87,255.556,379.426
120.333,255.963,376.296
120.5740001,255.648,376.2220001
120.204,255.926,376.1300001
119.981,255.555,375.536
119.87,255.778,375.648
120.018,274.5749999,394.5929999
125.426,255.908,381.3339999
120.315,255.741,376.0560001
119.797,255.6109999,375.408
119.834,255.7219999,375.5559999
119.722,255.908,375.63
120.037,255.852,375.889
124.9630001,255.666,380.6290001
120.259,255.759,376.018
119.8699999,255.685,375.5549999
120.1480001,303.5,423.648
126.297,256.259,382.556
120.315,255.648,375.963
119.797,255.834,375.631
120.593,255.741,376.3340001
120.111,256.111,376.222
120.037,255.7399999,375.7769999
119.871,255.8519999,375.7229999
119.7959999,255.7219999,375.5179998
120.0740001,255.834,375.908
120.6859999,255.667,376.353
157.222,257.056,414.278
124.463,255.519,379.982
121.111,256.111,377.222
120.537,255.555,376.092
120.574,255.9809999,376.5549999
120.2960001,255.5369999,375.833
120.019,255.667,375.686
119.7600001,255.444,375.2040001
120.018,255.8140001,375.832
119.963,255.444,375.407
119.963,267.5190001,387.4820001
159.575,256.1849999,415.7599999
120.5369999,255.759,376.2959999
119.9450001,255.648,375.5930001
120.166,255.797,375.963
120.555,255.648,376.203
120.019,255.6110001,375.63
119.963,255.6110001,375.574
120.481,255.648,376.129
119.981,255.4070001,375.3880001
120.111,267.2969999,387.4079999
121.6300001,255.629,377.2590001
120.019,255.6110001,375.63
120.167,255.648,375.815
120.37,255.778,376.148
120.1109999,255.593,375.7039999
120.0739999,256.389,376.463
120.648,255.4069999,376.0549999
120.593,255.5,376.093
