Public Key gen UE(us),Shared Key gen UE(us),Total
114.388,314.797,429.185
115.334,313.611,428.9450001
115.1480001,313.5559999,428.704
114.019,312.945,426.964
164.722,321.722,486.444
120.0380001,316.259,436.2970001
117.111,314.4440001,431.5550001
117.056,314.0560001,431.1120001
115.8330001,315.5549999,431.388
116.037,315.112,431.149
115.685,315.0370001,430.722
115.648,315.0370001,430.6850001
115.7969999,327.37,443.167
117.852,317.1860001,435.0380001
116.3330001,315.389,431.722
116.278,315.037,431.3149999
115.685,314.2769999,429.9619999
115.5,315.056,430.556
114.5929999,316.0370001,430.63
115.8150001,315.018,430.8330001
115.7769999,316.0369999,431.8139999
116,328.555,444.5550001
118.389,317.5740001,435.9630001
115.907,316.759,432.6660001
115.259,316.4999999,431.759
116.278,316.222,432.5
115.5,314.574,430.074
116.111,314.37,430.481
116.685,316.5740001,433.259
128.019,322.241,450.2600001
118.7410001,333.204,451.945
120.7969999,317.834,438.631
117.815,315.667,433.4819999
115.592,315,430.592
115.5369999,315.2229999,430.7599999
116.0190001,314.148,430.1670001
116.055,315.112,431.167
115.851,314.722,430.573
115.5,314,429.5
115.9999999,327.3889999,443.3889999
120.555,317.2410001,437.796
116.685,315.519,432.2039999
116.111,313.815,429.926
115.9259999,313.722,429.6479999
114.944,314.0370001,428.981
116.907,315.481,432.388
116.037,312.926,428.963
115.889,314.7039999,430.5929999
116.2589999,328.815,445.0739999
120.5,316.87,437.37
116.5369999,314.111,430.6479999
116.4629999,315.555,432.018
115.908,314,429.908
115.963,315.2219999,431.1849999
116.2039999,314.4999999,430.7039999
116.0740001,315.4250001,431.4990001
114.926,315.482,430.4080001
116.259,360.4450001,476.7040001
125.074,317.63,442.7040001
119.5179999,315.963,435.481
116.2029999,314.703,430.9059999
116.13,314.2219999,430.352
115.334,315.611,430.9450001
116.334,314.7039999,431.038
116.019,315.0920001,431.111
115.37,315.9070001,431.2770001
116.167,329.8509999,446.0179999
118.055,316.963,435.0180001
116.4070001,316.6109999,433.018
115.315,315.871,431.186
116.3149999,314.445,430.7599999
115.982,315.9810001,431.9630001
115.481,316.149,431.63
114.834,315.482,430.316
115.278,313.926,429.2039999
115.722,325.334,441.056
118.6110001,315.463,434.0740001
116.518,315.3700001,431.8880001
115.76,314.259,430.019
114.981,313.111,428.092
115.426,314.186,429.6119999
115.4439999,313.908,429.3519999
114.611,313.482,428.093
114.186,314.1660001,428.3520001
115.796,357.259,473.055
126.056,320.2959999,446.3519999
118.555,315.074,433.629
116.5,314.297,430.797
119.574,318.5739999,438.1479999
115.482,317.13,432.6119999
115.926,315.759,431.6850001
115.445,313.593,429.038
115.908,314.519,430.427
116.037,358.315,474.352
117.4260001,314.945,432.3710001
116.426,315.6289999,432.0549999
115.426,316.0369999,431.4629999
114.5,315.148,429.648
115.018,315.222,430.24
114.37,314.574,428.944
115.111,313.204,428.315
116.3520001,313.9080001,430.2600001
115.223,325.7029999,440.9259999
120.9440001,315.3700001,436.3140001
116.0180001,315.0920001,431.1100001
114.8710001,315.408,430.2790001
115.703,314.0739999,429.7769999
115.2780001,314.074,429.3520001
114.852,315.185,430.037
113.6669999,313.426,427.093
115.148,314.2219999,429.3699999
115.9259999,358.203,474.1289999
125.037,319.834,444.871
117.9259999,316.0369999,433.9629999
115.4080001,316.592,432
115.4260001,315.797,431.2230001
115.111,315.352,430.463
115.352,314.259,429.611
