Timestamp,Timestamp (Seconds),CPU %,CPU Frequency,Virtual Memory (%),Virtual Memory (B),Swap Memory (%),Swap Memory (B),Disk Usage (%),Disk Usage (B),Process Name,Process ID,Process Priority,Process Nice Value,Process Virtual Memory (B),Process Memory (B),Process Shared Memory (B),Process Memory (%),Process CPU State,Process CPU (%),
2024-02-29 22:24:16.360257,1709245456.360257,22.6,1800.0,47.5,1332232192,0.1,786432,42.2,12545376256,python3,6092,20,0,22138880.0,11608064.0,5824512.0,0.3,S,0.0
2024-02-29 22:24:16.608075,1709245456.608075,15.3,1800.0,47.6,1327280128,0.1,786432,42.2,12545376256,python3,6092,20,0,22138880.0,11608064.0,5824512.0,0.3,S,0.0
2024-02-29 22:24:16.847767,1709245456.847767,13.7,1800.0,47.6,1327218688,0.1,786432,42.2,12545376256,python3,6092,20,0,22138880.0,11608064.0,5824512.0,0.3,S,0.0
2024-02-29 22:24:17.085787,1709245457.085787,16.8,1800.0,47.6,1327218688,0.1,786432,42.2,12545376256,python3,6092,20,0,22138880.0,11608064.0,5824512.0,0.3,S,0.0
2024-02-29 22:24:17.323922,1709245457.323922,20.0,1800.0,47.6,1328463872,0.1,786432,42.2,12545376256,python3,6092,20,0,22138880.0,11608064.0,5824512.0,0.3,S,0.0
2024-02-29 22:24:17.562997,1709245457.562997,8.5,1800.0,47.6,1328463872,0.1,786432,42.2,12545376256,python3,6092,20,0,22138880.0,11608064.0,5824512.0,0.3,S,0.0
2024-02-29 22:24:17.803291,1709245457.803291,11.6,1800.0,47.6,1328463872,0.1,786432,42.2,12545376256,python3,6092,20,0,22138880.0,11608064.0,5824512.0,0.3,S,0.0
2024-02-29 22:24:18.041891,1709245458.041891,28.3,1800.0,47.6,1328447488,0.1,786432,42.2,12545376256,python3,6092,20,0,22138880.0,11608064.0,5824512.0,0.3,S,0.0
2024-02-29 22:24:18.282196,1709245458.282196,16.1,1800.0,47.7,1329876992,0.1,786432,42.2,12545376256,python3,6092,20,0,22138880.0,11608064.0,5824512.0,0.3,S,0.0
2024-02-29 22:24:18.530700,1709245458.5307,15.3,1800.0,47.8,1331441664,0.1,786432,42.2,12545376256,python3,6092,20,0,22138880.0,11608064.0,5824512.0,0.3,S,0.0
2024-02-29 22:24:18.783494,1709245458.783494,16.2,1800.0,47.8,1331552256,0.1,786432,42.2,12545376256,python3,6092,20,0,22138880.0,11608064.0,5824512.0,0.3,S,0.0
2024-02-29 22:24:19.035127,1709245459.035127,26.3,1800.0,47.4,1342234624,0.1,786432,42.2,12545376256,python,6129,20,0,17870848.0,6213632.0,4411392.0,0.2,R,10.5
2024-02-29 22:24:19.296974,1709245459.296974,39.4,1800.0,47.5,1345736704,0.1,786432,42.1,12541669376,python,6129,20,0,36614144.0,20058112.0,10997760.0,0.5,R,84.2
2024-02-29 22:24:19.529635,1709245459.529635,33.0,1800.0,47.5,1346207744,0.1,786432,42.1,12541677568,python,6129,20,0,38379520.0,23928832.0,13135872.0,0.6,R,94.4
2024-02-29 22:24:19.756524,1709245459.756524,35.9,1800.0,47.5,1346056192,0.1,786432,42.1,12541702144,python,6129,20,0,38379520.0,23928832.0,13135872.0,0.6,R,94.4
2024-02-29 22:24:19.984466,1709245459.984466,35.6,1800.0,47.5,1345785856,0.1,786432,42.1,12541726720,python,6129,20,0,38379520.0,23928832.0,13135872.0,0.6,R,100.0
2024-02-29 22:24:20.213967,1709245460.213967,36.3,1800.0,47.5,1345937408,0.1,786432,42.1,12541743104,python,6129,20,0,38379520.0,23928832.0,13135872.0,0.6,R,100.0
2024-02-29 22:24:20.446673,1709245460.446673,34.8,1800.0,47.5,1346039808,0.1,786432,42.1,12541767680,python,6129,20,0,38379520.0,23928832.0,13135872.0,0.6,R,89.5
2024-02-29 22:24:20.676494,1709245460.676494,35.6,1800.0,47.5,1346039808,0.1,786432,42.1,12541792256,python,6129,20,0,38379520.0,23928832.0,13135872.0,0.6,R,100.0
2024-02-29 22:24:20.904213,1709245460.904213,37.0,1800.0,47.5,1346207744,0.1,786432,42.1,12541808640,python,6129,20,0,38379520.0,23928832.0,13135872.0,0.6,R,100.0
2024-02-29 22:24:21.138978,1709245461.138978,36.4,1800.0,47.5,1345449984,0.1,786432,42.1,12541833216,python,6129,20,0,38379520.0,23928832.0,13135872.0,0.6,R,94.4
2024-02-29 22:24:21.365915,1709245461.365915,34.1,1800.0,47.5,1345429504,0.1,786432,42.1,12541857792,python,6129,20,0,38379520.0,23928832.0,13135872.0,0.6,R,100.0
2024-02-29 22:24:21.595463,1709245461.595463,35.9,1800.0,47.5,1350279168,0.1,786432,42.1,12541874176,python,6129,20,0,38379520.0,23928832.0,13135872.0,0.6,R,100.0
2024-02-29 22:24:21.821976,1709245461.821976,34.4,1800.0,47.5,1350180864,0.1,786432,42.1,12541898752,python,6129,20,0,38379520.0,23928832.0,13135872.0,0.6,R,100.0
2024-02-29 22:24:22.048634,1709245462.048634,35.6,1800.0,47.5,1350627328,0.1,786432,42.1,12541923328,python,6129,20,0,38379520.0,23928832.0,13135872.0,0.6,R,100.0
2024-02-29 22:24:22.275793,1709245462.275793,34.4,1800.0,47.5,1350709248,0.1,786432,42.1,12541939712,python,6129,20,0,38379520.0,23928832.0,13135872.0,0.6,R,100.0
2024-02-29 22:24:22.502401,1709245462.502401,34.4,1800.0,47.5,1350709248,0.1,786432,42.1,12541964288,python,6129,20,0,38379520.0,23928832.0,13135872.0,0.6,R,100.0
