Public Key gen UE(us),Shared Key gen UE(us),Total
21.5,81.24099998,102.741
21.592,81.33400001,102.926
20.963,80.66700002,101.63
21.44400003,81.481,102.925
21.20400001,80.389,101.593
21.22199999,80.66700002,101.889
20.90700002,80.83299997,101.74
21.31499997,80.11100005,101.426
21.48100003,80.63000001,102.111
21.13000005,80.148,101.278
21.167,85.09200001,106.259
21.18500004,80.48199999,101.667
21.11100002,79.94399999,101.055
21.27799996,79.79600002,101.074
20.83300001,80.96300002,101.796
21.18499998,80.148,101.333
36.90800003,99.20300005,136.1110001
23.44499995,81.98199998,105.4269999
21.31499997,80.22200001,101.537
21.75999998,80.07499997,101.835
21.14800003,80.57400004,101.7220001
21.35099999,80.056,101.407
21.12999999,79.72199995,100.8519999
21.20400001,80.61099999,101.815
20.83300001,79.852,100.685
21.55599998,80.37099997,101.9269999
21.11200001,80.48199999,101.594
21.03699995,80.40700004,101.444
20.94500002,79.83399996,100.779
21.35200003,80.62899997,101.981
21.09299999,80.389,101.482
33.62999996,101.26,134.89
27.037,86.64799998,113.685
21.46200001,80.86999998,102.332
21.796,80.48100005,102.2770001
21.53700001,80.09300001,101.63
28.445,81.00000002,109.445
21.75899999,81.03700003,102.796
21.22200004,80.79700001,102.0190001
21.51799998,80.44399999,101.962
21.129,80.25900001,101.388
21.296,79.76000001,101.056
21.05599998,80.12899997,101.1849999
21.38900004,80.33299997,101.722
20.98199997,79.87000004,100.852
21.16600001,80.53700003,101.703
20.77800002,79.94399999,100.722
21.44400003,80.11100005,101.5550001
21.12999999,80.49999997,101.63
21.167,80.59300001,101.76
21.05500005,112.074,133.129
22.64899996,82.722,105.371
21.42599999,80.09300001,101.519
21.5,80.16599998,101.666
22.296,83.76,106.056
23.37000001,84.40800002,107.778
22.59200005,83.889,106.481
24.85200002,84.83299996,109.685
21.57400002,80.53699997,102.111
21.51900003,82.79600002,104.315
21.334,80.77799998,102.112
21.35199998,80.25900001,101.611
21.07400002,80.09200002,101.166
21.14800003,80.90799997,102.056
20.61099997,80.12900003,100.74
20.963,79.852,100.815
20.463,80.63000001,101.093
20.88900004,81.57399998,102.463
21.42599999,85.27799997,106.704
20.963,79.50000003,100.463
20.68500004,79.16700002,99.85200006
21.12999999,79.27799999,100.408
